File,registro,fecha,Unidad,proyecto,Solicitante,cantidad-solicitada,cantidad-subvencionada,Paises,Puntos-a,puntos-b,puntos-c,puntos-d
2008-1.csv,08-CAP1-0470,0031/3/8,GABINETE TÉCNICO,"Curso de verano Desarrollo, cooperación, sostenibilidad. Agua y recursos naturales en la agenda internacional de África",Real Diputación de San Andrés de los Flamencos - Fundación Carlos de Amberes,59.308,24000,Sin Determinar. General: España,3,1,1,2.5
2008-1.csv,08-CAP1-0473,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,PROYECTO DE COLABORACIÓN INTERNACIONAL PARA EL FOMENTO DE LA CREACIÓN CONTEMPORÁNEA Y LOS NUEVOS LENGUAJES EN PAÍSES EN VÍAS DE DESARROLLO 1ª PARTE - 2008,ACCES LANIMAL A LESQUENA,65850,65850,Magreb y Oriente Medio PECO y CEI Sin Determinar. General U.E y Países Occidentales Varios Países,2,2,1.5,2
2008-1.csv,08-CAP1-0474,0031/3/8,GABINETE TÉCNICO,FORMAFÚTBOL-CENTROS DE DESARROLLO INTEGRAL PARA LA JUVENTUD,FUNDACION ATLETICO DE MADRID,214960,214960,Sin Determinar. General: España,3,1,2,3
2008-1.csv,08-CAP1-0475,0031/3/8,GABINETE TÉCNICO,"UNIVERSITARIOS POR UNA ECONOMÍA MÁS JUSTA: Programa de ED, dirigido a universitarios, a través de la formación sobre mundialización e interrelaciones económicas, políticas y sociales entre Norte y Sur",Economistas Sin Fronteras,124.42,100000,Sin Determinar. General: España,2.5,2,2,1
2008-1.csv,08-CAP1-0476,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,"Primer encuentro internacional de CIMA, las mujeres ante el futuro audiovisual",CIMA Asociación de Mujeres Cineastas y de Medios Audiovisuales,30000,30000,Sin Determinar. General: España,2,2,2,2
2008-1.csv,08-CAP1-0477,0031/3/8,GABINETE TÉCNICO,CooperAccion - LA RED SOCIAL DE LA COOPERACION AL DESARROLLO,Mundo Unido Cooperación,59300,59300,Sin Determinar. General: España,1.5,2,2,2.5
2008-1.csv,08-CAP1-0478,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Autoempleo Digital 2,"Centro de Producción Audiovisual, S.R.L.",277250,90000,África Subsahariana Iberoamérica y Caribe Varios Países,2.5,1.5,1.5,2.1
2008-1.csv,08-CAP1-0480,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Desarrollo de programas del Conservatorio Nacional de Música Edward Said en Jerusalén,Edward Said Conservatorio Nacional de Música -ESNCM,349690,349690,Magreb y Oriente Medio: Territorios Palestinos,3,1.5,1.5,2.5
2008-1.csv,08-CAP1-0481,0031/3/8,GABINETE TÉCNICO,"Programa de Formación Pesquera en el Exterior (FORPEX Senegal, Perú y Ecuador)",CLUSTER DE EMPRESAS PESQUERAS EN PAÍSES TERCEROS,600000,600000,África Subsahariana: Senegal ; Iberoamérica y Caribe: Ecuador ; Perú,3,1,1,2.5
2008-1.csv,08-CAP1-0482,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","¿Construcción de una escuela en el círculo de Nioró, región de Kayés (Malí)¿","MOVIMIENTO POR LA PAZ, EL DESARME Y LA LIBERTAD EN CANARIAS.",120056,120056,África Subsahariana: Mali,3,2,2,1
2008-1.csv,08-CAP1-0488,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Conversas Diversas - diversidade cultural em diálogo,Brant Projetos Culturais,282170,80000,Iberoamérica y Caribe: Brasil,3,2,2,2
2008-1.csv,08-CAP1-0492,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",REHABILITACION Y MEJORA DE LAS CONDICIONES DE SALUBRIDAD DE LOS HOSPITALES PÚBLICOS DE SÂO TOME Y PRÍNCIPE,Fundación Para El Desarrollo De La Enfermería-FUDEN,199043,199043,África Subsahariana: Santo Tomé y Príncipe,3,2,2,2
2008-1.csv,08-CAP1-0493,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,ENCUENTRO INTERCULTURAL DE PERCUSIÓN,Fundación Contamíname para el mestizaje cultural,60000,60000,Sin Determinar. General: España,2,1.5,1.5,2.5
2008-1.csv,08-CAP1-0494,0029/4/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",AMPLIACION DEL CENTRO DE PROMOCION FEMENINA VICENTA MARIA,Alcocer Saiz Felisa,79546,79546,África Subsahariana: Mali,3,1.5,2,2.5
2008-1.csv,08-CAP1-0495,0031/3/8,GABINETE TÉCNICO,Mujeres en Paz,ASOCIACIÓN PAZ AHORA,31360,31360,Magreb y Oriente Medio: Israel ; Territorios Palestinos,3,2,2,1
2008-1.csv,08-CAP1-0496,0031/3/8,GABINETE TÉCNICO,Comercio Justo y Desarrollo Sostenible en la Expo Zaragoza 2008,COORDINADORA ESTATAL DE COMERCIO JUSTO,58.374,30000,Sin Determinar. General: España,3,1.5,1.5,2.5
2008-1.csv,08-CAP1-0497,0031/3/8,OFICINA DE ACCIÓN HUMANITARIA,"Apoyo a la recuperación de los medios de vida de la población afectada por la inundaciones 2008 en las provincias de Guayas y Los Ríos, Región Costa de Ecuador",Intermón Oxfam-INTERMÓN OXFAM,265221,265221,Iberoamérica y Caribe: Ecuador,2,2,2,2.5
2008-1.csv,08-CAP1-0499,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Primer Festival Voix de Femmes en Tetuán,Association Voix de Femmes,80000,80000,Magreb y Oriente Medio: Marruecos,2.5,1.5,1.5,2.5
2008-1.csv,08-CAP1-0501,0031/3/8,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Acompañamiento al proceso nacional de verificación de la población desplazada en Colombia (Apoyo a la Comisión de Seguimiento a la política pública sobre el desplazamiento forzado),Universidad Complutense de Madrid,25000,25000,Iberoamérica y Caribe: Colombia,3,2,2,3
2008-1.csv,08-CAP1-0503,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Creación y puesta en funcionamiento de una fábrica de transformación de alimentos hortofrutícolas y curso de capacitación en manipulación de alimentos, en la localidad de Bom Jesús en Angola",Asociación de Apoyo a los Niños Abandonados y al Desarrllo de la Mujer AACA España,82116,82116,África Subsahariana: Angola,2.5,2,1.5,1.5
2008-1.csv,08-CAP1-0504,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,"CULTURA MIGRANTE ESPAÑOLA: La emigración española a América y la inmigración americana a España como fuente viva de creación, transformación y proyección de nuestra cultura","DIRECTA, FUNDACIÓN PARA EL DESARROLLO INTEGRAL",110700,60000,Sin Determinar. General: España,2.5,2,1.5,2.5
2008-1.csv,08-CAP1-0505,0031/3/8,GABINETE TÉCNICO,II Edición Curso LOS DERECHOS HUMANOS COMO INSTRUMENTO PARA LA COOPERACIÓN,Federación de Asociaciones de defensa y promoción de los derechos humanos-España,29712,29712,Sin Determinar. General: España,2,2,1.5,2
2008-1.csv,08-CAP1-0506,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Fortalecimiento de capacidades para la gestión sostenible de los ecosistemas forestales en Africa Central,WWF/Adena,348132,348132,África Subsahariana Varios Países,2.5,2,1.5,2.5
2008-1.csv,08-CAP1-0508,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Campus Euroafricano de Cooperación Cultural,Fundació Interarts Per A La Cooperació Cultural Internacional-INTERARTS,303710,200000,África Subsahariana: Mozambique,3,1.5,1.5,2.5
2008-1.csv,08-CAP1-0510,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,14a MOSTRA DE CINEMA LLATINOAMERICA DE LLEIDA,CENTRO LATINOAMERICANO DE LLEIDA,25000,25000,Sin Determinar. General: España,2,2,1.5,2
2008-1.csv,08-CAP1-0511,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,"Proyecto de cooperación cultural hispano senegalesa, V Festival Moussa Invite",ASSOCIACIO CULTURAL LUII ANONIM,21000,21000,África Subsahariana: Senegal,2,1.5,2,2
2008-1.csv,08-CAP1-0512,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Deasarrollo social y económico de las familias más vulnerables de Phnom Penh,ENFANTS - DEVELOPPEMENT,199781,199781,Asia Pacífico: Camboya,2.5,2,2,2
2008-1.csv,08-CAP1-0515,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Actividades culturales para la sensibilizacion e informacion en Inmigración,cheick oumar coulibaly,35800,35800,África Subsahariana: Mali,2.5,2,2,2.5
2008-1.csv,08-CAP1-0518,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,XIII MOSTRA DE CINEMA AFRICA DE BARCELONA,ASSOCIACIO CULTURAL LUII ANONIM,43500,43500,Sin Determinar. General: España,2.5,1.5,1.5,2
2008-1.csv,08-CAP1-0521,0031/3/8,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,"Interculturalidad y Conflicto en la Región Andina, liderazgos locales e indígenas para la construcción de la paz",Centro Internacional de Toledo para la Paz (CIT pax),47270,47270,Sin Determinar. General: España,2,2,2,2
2008-1.csv,08-CAP1-0523,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Seminario Avanzado sobre la protección de los recursos genéticos marinos como herramienta de conservación y desarrollo en África,Estudios Biológicos E.B. s.l.,206100,206100,África Subsahariana: Mozambique,3,2,1.5,1.5
2008-1.csv,08-CAP1-0524,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Adaptación y actualización tecnológica para la ejecución de proyectos de cooperación cultural,"Centro Cultural Español de Cooperación Iberoamericana, Inc.",57000,57000,U.E y Países Occidentales: Estados Unidos,1.5,2,2,3
2008-1.csv,08-CAP1-0526,0031/3/8,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Proyecto piloto de organización y capacitación para la inserción laboral de mujeres en situación de especial vulnerabilidad y pobreza en las ciudades de Quito y Cuenca (Ecuador),FONDO FORMACION EUSKADI S.L.L.,329.956,50000,Iberoamérica y Caribe: Ecuador,3,1.5,2,2
2008-1.csv,08-CAP1-0527,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Régimen fiscal y tributario de los países de América Latina para la promoción del sector cultural y artístico,Fundació Interarts Per A La Cooperació Cultural Internacional-INTERARTS,33400,33400,Iberoamérica y Caribe Sin Determinar. General U.E y Países Occidentales Varios Países,2.4,1.5,1.5,2.4
2008-1.csv,08-CAP1-0530,0031/3/8,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Intervención integral comunitaria contra la violencia de género intrafamiliar. Capacitación profesional.,Comisión para la investigación de malos tratos a mujeres,202,40000,Iberoamérica y Caribe: República Dominicana,2,2,2,2
2008-1.csv,08-CAP1-0531,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Promoción y desarrollo de la acuicultura sostenible como medio de reducción de la pobreza en las provincias de Kratie y Stung Treng, Fase II","Asociación Aida, Ayuda, Intercambio Y Desarrollo- AIDA",248000,248000,Asia Pacífico: Camboya,3,2,2,2.5
2008-1.csv,08-CAP1-0533,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Aumento de las capacidades productivas de las comunidades pesqueras de Sri Lanka a través del desarrollo de la acuicultura rural. Fase III,"Asociación Aida, Ayuda, Intercambio Y Desarrollo- AIDA",239400,239400,Asia Pacífico: Sri Lanka,2.5,1.5,1.5,2.5
2008-1.csv,08-CAP1-0535,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Seminario Avanzado del Programa Azahar relativo a electrificación rural y desarrollo de proyecto piloto en infraestructuras energéticas sostenibles,Fundación Empresa Universidad Gallega FEUGA,169727,169727,Magreb y Oriente Medio: Marruecos,3,2,1.5,2.5
2008-1.csv,08-CAP1-0536,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Contribución a la promoción de la igualdad de género en el medio escolar,Tarbiyya Tatali - ONG - Raedd,134.862,50000,África Subsahariana: Níger,2,1.5,2,2
2008-1.csv,08-CAP1-0539,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Red CineLGBT: Educación para el Desarrollo y Sensibilización Social en Países Antena,Fundación Triángulo--FUNDACION TRIANGULO,59900,59900,África Subsahariana Iberoamérica y Caribe Sin Determinar. General Varios Países,2,2,1.5,2
2008-1.csv,08-CAP1-0543,0031/3/8,GABINETE TÉCNICO,"I Congreso Internacional Riego EXPO ZARAGOZA ¿Gestión, tecnologías y buenas prácticas de riego¿",AFRE - Asociación de Fabricantes de Riego,60000,30000,Sin Determinar. General: España,3,1,1.5,2
2008-1.csv,08-CAP1-0544,0031/3/8,OFICINA DE ACCIÓN HUMANITARIA,Los retos de la Acción Humanitaria española ante la iniciativa del Buen Donante Humanitario (Investigación y Publicación),Intermón Oxfam-INTERMÓN OXFAM,12500,12500,Sin Determinar. General: España,2,2,2,3
2008-1.csv,08-CAP1-0546,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Promoviendo la seguridad humana en Oriente Medio: fortaleciendo la alternativa noviolenta.,Nova - Centre per a la Innovació Social,284620,284620,Magreb y Oriente Medio Sin Determinar. General Varios Países,2.5,1.5,1.5,3
2008-1.csv,08-CAP1-0550,0031/3/8,GABINETE TÉCNICO,Máster Interuniversitario en Gestión de la Cooperación Internacional y de las ONGs (VI Edición 2008-2009),Fundación Euroárabe de Altos Estudios,58212,58212,Sin Determinar. General: España,2,2,2,2
2008-1.csv,08-CAP1-0551,31/03/2008,D RELACIONES CULTURALES Y CIENTÍFICAS,2ª Fase proyecto EducArte (Educación Integral a través de las Artes),EducArte,59575,59575,Iberoamérica y Caribe: México,2.5,1.8,1.5,2
2008-1.csv,08-CAP1-0552,0031/3/8,GABINETE TÉCNICO,"Proyecto para la definición, debate y constitución de IBEROAQUA Asociación Iberoamericana de las Tecnologías del Agua y Riego",AFRE - Asociación de Fabricantes de Riego,60000,40000,Sin Determinar. General: España,3,1.5,1.5,2
2008-1.csv,08-CAP1-0554,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Promoción del diálogo de civilizaciones mediante el intercambio del conocimiento y la difusión de un patrimonio común,"Asociación Aida, Ayuda, Intercambio Y Desarrollo- AIDA",283.1,75000,Magreb y Oriente Medio: Líbano,2.5,1,1.5,3
2008-1.csv,08-CAP1-0555,0031/3/8,GABINETE TÉCNICO,Encuentro internacional: El papel de los medios de comunicación en la Ayuda Humanitaria,DARA,56400,56400,Sin Determinar. General: España,2.5,2,0.5,2.5
2008-1.csv,08-CAP1-0557,31/03/2008,D RELACIONES CULTURALES Y CIENTÍFICAS,MayArte( conciertos didácticos en Comunidades Indígenas),EducArte,43430,43430,Iberoamérica y Caribe: México,2.5,2,1.5,2
2008-1.csv,08-CAP1-0558,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,CONFERENCIA EUROPEA DE LA JUVENTUD DE APOYO A LA ALIANZA DE CIVILIZACIONES,Asociacion Jovenes Estudiantes de Galicia,150000,30000,Sin Determinar. General: España,3,2,1,2
2008-1.csv,08-CAP1-0559,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Extranet LIVEMEDIA en Latinoamérica,Laboratorio Live Media,38600,25000,Iberoamérica y Caribe Sin Determinar. General Varios Países,2.5,1.7,1.7,2.5
2008-1.csv,08-CAP1-0562,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,PROGRAMA INTERANUAL DE LAS CATEDRAS EUROARABES (III EDICIÓN),Fundación Euroárabe de Altos Estudios,91000,91000,Sin Determinar. General: España,2,2,2,2
2008-1.csv,08-CAP1-0563,0031/3/8,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,PROGRAMA DE DESARROLLO ECONOMICO EN EL MEDIO RURAL DE LA REGION DEL CHACO - DEPARTAMENTO DE CHUQUISACA - BOLIVIA,Fundación Universidad de Almería-Anecoop. CIT-AC0105,94.85,20000,Iberoamérica y Caribe: Bolivia,3,2,2,2
2008-1.csv,08-CAP1-0564,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,I+C Innovación y creatividad: herramientas tecnológicas para el desarrollo cultural,Centro Cultural Parque de España,98162,98162,Iberoamérica y Caribe: Argentina,2.5,2,2,2.5
2008-1.csv,08-CAP1-0565,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Proyecto Ecodesarrollo en zonas rurales de Bosnia y Herzegovina y Serbia FASE II,"FONDO PARA LA CONSERVACIÓN DEL BUITRE NEGRO, BVCF.",477679,300000,PECO y CEI: Bosnia-Herzegovina ; Serbia,3,1.5,1.5,2.5
2008-1.csv,08-CAP1-0567,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,PROYECTO DE COOPERACIÓN CIENTÍFICA: CULTURA Y DESARROLLO. a) Planificación estratégica territorial con el patrimonio como recurso. b) La cultura como desarrollo económico local.,"OIKOS. OBSERVATORIO ANDALUZ DE ECONOMÍA, CULTURA Y DESARROLLO",276800,80000,Iberoamérica y Caribe: Argentina,2,1.7,1.7,2.5
2008-1.csv,08-CAP1-0568,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Festival Cines del Sur,FUNDACIÓN PARA EL DESARROLLO DEL LEGADO ANDALUSÍ,84698,60000,Sin Determinar. General: España,2.5,2,2,2
2008-1.csv,08-CAP1-0571,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Modernización del departamento de español de la Universidad de Ghana mediante la reformulación del diseño curricular de la Licenciatura de Filología Hispánica así como la actualización de los recurso,universidad de ghana,59500,59500,África Subsahariana: Ghana,2,1.5,2,2
2008-1.csv,08-CAP1-0573,0031/3/8,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Fortalecimiento e Institucionalización de Partidos Políticos,Fundación RAP (Red de Apoyo y Participación),50000,50000,Iberoamérica y Caribe: Argentina,3,2,2,2.5
2008-1.csv,08-CAP1-0578,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Creación de Centros de Desarrollo de la Infancia (CDIs) para proveer de oportunidades educativas a la infancia más pobre de la división de Netrokona (Bangladesh).,"Asociación Aida, Ayuda, Intercambio Y Desarrollo- AIDA",341970,341970,Asia Pacífico: Bangladesh,2,2,2,2
2008-1.csv,08-CAP1-0579,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Red Nosotras en el Mundo: Construyendo redes de comunicacion entre las mujeres iberoamericanas. Empoderamiento con las TIC para el fortalecimiento de la ciudadania de las mujeres (III fase),Asociación Cultural Taller de Comunicación Radio Vallekas,145400,120000,Iberoamérica y Caribe: Argentina ; Sin Determinar. General: España,2,1.5,1.5,2.7
2008-1.csv,08-CAP1-0580,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Mejora del acceso al agua para el consumo humano y de las condiciones higénico sanitarias de tres sublocalidades de Mwala en Kenia,Ingeniería Sin Fronteras,337671,337671,África Subsahariana: Kenia,2,2,2,2
2008-1.csv,08-CAP1-0584,0031/3/8,GABINETE TÉCNICO,"Formación para el desarrollo sostenible y la conservación de la biodiversidad de ONG en América Latina, Caribe, Norte de África, Oriente Medio y Asia",Sociedad Española de Ornitología,44600,44600,África Subsahariana Asia Pacífico Iberoamérica y Caribe Magreb y Oriente Medio Sin Determinar. General Varios Países,2,1.5,2,2
2008-1.csv,08-CAP1-0587,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,CUARTA TRIBUNA ESPAÑA-INDIA,Fundación Casa de la India,15000,15000,Asia Pacífico: India,1.5,2,2,2
2008-1.csv,08-CAP1-0588,0031/3/8,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,ESTUDIO DE IDENTIFICACIÓN PARA EL PROYECTO DE FORMACIÓN PARA EL TRABAJO PARA JÓVENES AFROECUATORIANOS EN ESMERALDAS,FUNDACIÓN ALMENARA,5694,5694,Iberoamérica y Caribe: Ecuador,3,0.5,2,2
2008-1.csv,08-CAP1-0590,0031/3/8,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,ENCUENTROS IBEROAMÉRICA-EUROPA : Estado y Perspectivas de la Cooperación,RED EUROPEA DE COOPERACIÓN Y DESARROLLO,190000,50000,Sin Determinar. General: España,2.5,1.7,1.7,1.6
2008-1.csv,08-CAP1-0591,0031/3/8,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Lucha contra las mutilaciones genitales femeninas en Mauritania (fase II),AMPSFE,30000,30000,Magreb y Oriente Medio: Mauritania,3,1.5,2,2.5
2008-1.csv,08-CAP1-0593,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Proyecto Alianza Comunitaria por la Cultura y el Conocimiento,Associacao Lactomia Acao Social - ALAS,197357,120000,Iberoamérica y Caribe: Brasil,2,2,2,2
2008-1.csv,08-CAP1-0601,0031/3/8,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,DESARROLLO EN BOLIVIA Y DIFUSION EN ESPAÑA DEL IX FESTIVAL INTERNACIONAL DE CINE Y VIDEO DE PUEBLOS INDIGENAS,"CENTRO DE FORMACIÓN Y REALIZACIÓN CINEMATOGRÁFICA, CEFREC",109.8,45000,Iberoamérica y Caribe: Bolivia,3,1.5,2,1.5
2008-1.csv,08-CAP1-0602,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Restauración del edificio de la sede de la Academia Ecuatoriana de la Lengua,Academia Ecuatoriana de la Lengua,346665,346665,Iberoamérica y Caribe: Ecuador,2.5,2,1.5,2
2008-1.csv,08-CAP1-0604,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Projeto Pedagógico da Bienal do Mercosul,Fundação Bienal de Artes Visuais do Mercosul,59213,59213,Iberoamérica y Caribe: Brasil,2.5,1.5,2,2
2008-1.csv,08-CAP1-0605,0031/3/8,D RELACIONES CULTURALES Y CIENTÍFICAS,Calidad periodistíca y comunicación digital para el desarrollo de América Latina,Fundación Nuevo Periodismo Iberoamericano,218000,175000,Iberoamérica y Caribe: Colombia,2,2,2,2
2008-2.csv,08-CAP1-0043,08/04/0008,D RELACIONES CULTURALES Y CIENTÍFICAS,Damascus: capìtal arabe de la cultura 2008,Ayntamiento de Almuñecar,11200,11200,Magreb y Oriente Medio: Siria,2.5,1.8,1.3,2
2008-2.csv,08-CAP1-0260,02/04/0008,D RELACIONES CULTURALES Y CIENTÍFICAS,"4º Seminario Internacional: Educación, Cultura y Cooperación al Desarrollo",Fundació Universitat de Girona: Innovació i Formació,50650,50650,África Subsahariana Iberoamérica y Caribe Sin Determinar. General U.E y Países Occidentales Varios Países,2,2,2,1.5
2008-2.csv,08-CAP1-0312,03/04/0008,D RELACIONES CULTURALES Y CIENTÍFICAS,"ordenamiento y sistematizacion del patrimonio y actividades actuales musicodancisticas del pacifico norte colombiano ,significando las supervivencias españolas,afro e indigenas",asociacion para las investigaciones culturales del choco,182000,90000,Iberoamérica y Caribe: Colombia,2.5,2,2,1.5
2008-2.csv,08-CAP1-0471,01/04/0008,D RELACIONES CULTURALES Y CIENTÍFICAS,Concierto hispano-británico - Guerra de la Independencia,Asociación de Amigos de los Museos Militares,8000,8000,Sin Determinar. General: España,2,2,2,1.5
2008-2.csv,08-CAP1-0483,02/04/0008,D RELACIONES CULTURALES Y CIENTÍFICAS,Humor Gráfico español en el exilio II,Fundación General de la Universidad de Alcalá,80.057,40000,Sin Determinar. General: España,2.5,1.5,1.5,2
2008-2.csv,08-CAP1-0484,0021/5/8,D RELACIONES CULTURALES Y CIENTÍFICAS,II CONGRESO IBEROAMERICANO VIRTUAL Y PRESENCIAL sobre ¿LAS INSTITUCIONES EDUCATIVAS ANTE EL RETO DE LAS NUEVAS TECNOLOGÍAS EN LA SOCIEDAD DE CONOCIMIENTO¿,CLUB UNESCO DE PRIEGO DE CORDOBA,45000,25000,Sin Determinar. General: España,2,2,1.5,2
